2016-07-11 10:29:00,789,¼ÇÂ¼Êý£º7369Ìõ
2016-07-11 10:29:28,547,(changesave|836610901,WFTS.Bool.Rd.b0.685,1):(ok)
2016-07-11 10:29:28,797,(changesave|836610901,WFTS.Bool.Rd.b0.047,1):(ok)
2016-07-11 10:29:28,797,(changesave|836610901,WFTS.Bool.Rd.b0.821,1):(ok)
2016-07-11 10:29:28,890,(changesave|836610901,WFTS.Bool.Rd.b0.554,1):(ok)
2016-07-11 10:29:28,890,(changesave|836610901,WFTS.Bool.Rd.b0.686,1):(ok)
2016-07-11 10:29:28,890,(changesave|836610901,WFTS.Bool.Rd.b0.309,1):(ok)
2016-07-11 10:29:29,156,(changesave|836610901,WFTS.Bool.Rd.b0.048,1):(ok)
2016-07-11 10:29:29,156,(changesave|836610901,WFTS.Bool.Rd.b0.822,1):(ok)
2016-07-11 10:29:29,266,(changesave|836610901,WFTS.Bool.Rd.b0.555,1):(ok)
2016-07-11 10:29:29,266,(changesave|836610901,WFTS.Bool.Rd.b0.310,1):(ok)
2016-07-11 10:29:29,266,(changesave|836610901,WFTS.Bool.Rd.b0.687,1):(ok)
2016-07-11 10:29:29,508,(changesave|836610901,WFTS.Bool.Rd.b0.049,1):(ok)
2016-07-11 10:29:29,515,(changesave|836610901,WFTS.Bool.Rd.b0.823,1):(ok)
2016-07-11 10:29:29,621,(changesave|836610901,WFTS.Bool.Rd.b0.556,1):(ok)
2016-07-11 10:29:29,637,(changesave|836610901,WFTS.Bool.Rd.b0.316,1):(ok)
2016-07-11 10:29:29,637,(changesave|836610901,WFTS.Bool.Rd.b0.688,1):(ok)
2016-07-11 10:29:29,855,(changesave|836610901,WFTS.Bool.Rd.b0.824,1):(ok)
2016-07-11 10:29:29,855,(changesave|836610901,WFTS.Bool.Rd.b0.050,1):(ok)
2016-07-11 10:29:29,965,(changesave|836610901,WFTS.Bool.Rd.b0.557,1):(ok)
2016-07-11 10:29:29,980,(changesave|836610901,WFTS.Bool.Rd.b0.317,1):(ok)
2016-07-11 10:29:29,980,(changesave|836610901,WFTS.Bool.Rd.b0.689,1):(ok)
2016-07-11 10:29:30,215,(changesave|836610901,WFTS.Bool.Rd.b0.825,1):(ok)
2016-07-11 10:29:30,215,(changesave|836610901,WFTS.Bool.Rd.b0.051,1):(ok)
2016-07-11 10:29:30,324,(changesave|836610901,WFTS.Bool.Rd.b0.558,1):(ok)
2016-07-11 10:29:30,340,(changesave|836610901,WFTS.Bool.Rd.b0.690,1):(ok)
2016-07-11 10:29:30,340,(changesave|836610901,WFTS.Bool.Rd.b0.325,1):(ok)
2016-07-11 10:29:30,566,(changesave|836610901,WFTS.Bool.Rd.b0.826,1):(ok)
2016-07-11 10:29:30,566,(changesave|836610901,WFTS.Bool.Rd.b0.052,1):(ok)
2016-07-11 10:29:30,676,(changesave|836610901,WFTS.Bool.Rd.b0.559,1):(ok)
2016-07-11 10:29:30,691,(changesave|836610901,WFTS.Bool.Rd.b0.691,1):(ok)
2016-07-11 10:29:30,691,(changesave|836610901,WFTS.Bool.Rd.b0.326,1):(ok)
2016-07-11 10:29:30,910,(changesave|836610901,WFTS.Bool.Rd.b0.827,1):(ok)
2016-07-11 10:29:30,926,(changesave|836610901,WFTS.Bool.Rd.b0.053,1):(ok)
2016-07-11 10:29:31,019,(changesave|836610901,WFTS.Bool.Rd.b0.560,1):(ok)
2016-07-11 10:29:31,051,(changesave|836610901,WFTS.Bool.Rd.b0.692,1):(ok)
2016-07-11 10:29:31,051,(changesave|836610901,WFTS.Bool.Rd.b0.333,1):(ok)
2016-07-11 10:29:31,254,(changesave|836610901,WFTS.Bool.Rd.b0.829,1):(ok)
2016-07-11 10:29:31,269,(changesave|836610901,WFTS.Bool.Rd.b0.054,1):(ok)
2016-07-11 10:29:31,363,(changesave|836610901,WFTS.Bool.Rd.b0.561,1):(ok)
2016-07-11 10:29:31,394,(changesave|836610901,WFTS.Bool.Rd.b0.334,1):(ok)
2016-07-11 10:29:31,394,(changesave|836610901,WFTS.Bool.Rd.b0.693,1):(ok)
2016-07-11 10:29:31,607,(changesave|836610901,WFTS.Bool.Rd.b0.830,1):(ok)
2016-07-11 10:29:31,622,(changesave|836610901,WFTS.Bool.Rd.b0.055,1):(ok)
2016-07-11 10:29:31,716,(changesave|836610901,WFTS.Bool.Rd.b0.562,1):(ok)
2016-07-11 10:29:31,747,(changesave|836610901,WFTS.Bool.Rd.b0.695,1):(ok)
2016-07-11 10:29:31,747,(changesave|836610901,WFTS.Bool.Rd.b0.343,1):(ok)
2016-07-11 10:29:31,950,(changesave|836610901,WFTS.Bool.Rd.b0.831,1):(ok)
2016-07-11 10:29:31,966,(changesave|836610901,WFTS.Bool.Rd.b0.056,1):(ok)
2016-07-11 10:29:32,060,(changesave|836610901,WFTS.Bool.Rd.b0.563,1):(ok)
2016-07-11 10:29:32,107,(changesave|836610901,WFTS.Bool.Rd.b0.344,1):(ok)
2016-07-11 10:29:32,107,(changesave|836610901,WFTS.Bool.Rd.b0.696,1):(ok)
2016-07-11 10:29:32,294,(changesave|836610901,WFTS.Bool.Rd.b0.832,1):(ok)
2016-07-11 10:29:32,310,(changesave|836610901,WFTS.Bool.Rd.b0.058,1):(ok)
2016-07-11 10:29:32,404,(changesave|836610901,WFTS.Bool.Rd.b0.564,1):(ok)
